TransitRouteId;StopId;Id;Direction;Name;x;y;h0;h1;h2;h3;h4;h5;h6;h7;h8;h9;h10;h11;h12;h13;h14;h15;h16;h17;h18;h19;h20;h21;h22;h23;Day
23219354;23968.link:528480961_0;23968;entrance;СТ. МЕТРО "ЗВЕНИГОРОДСКАЯ";686462.5709713111;6647602.03191253;18;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26
23219354;23968.link:528480961_0;23968;exit;СТ. МЕТРО "ЗВЕНИГОРОДСКАЯ";686462.5709713111;6647602.03191253;16;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24
23219354;23991.link:178568772_0;23991;entrance;СТ. МЕТРО "ЛИГОВСКИЙ ПР.";687513.3667886136;6647404.965271501;16;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17
23219354;23991.link:178568772_0;23991;exit;СТ. МЕТРО "ЛИГОВСКИЙ ПР.";687513.3667886136;6647404.965271501;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
23219354;1625.link:441355165_0;1625;entrance;КУЗНЕЧНЫЙ ПЕРЕУЛОК;687665.9671682079;6647939.151471569;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37
23219354;1625.link:441355165_0;1625;exit;КУЗНЕЧНЫЙ ПЕРЕУЛОК;687665.9671682079;6647939.151471569;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
23219354;1691.link:299168659_0;1691;entrance;МОСКОВСКИЙ ВОКЗАЛ;687777.7835107506;6648296.462781727;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
23219354;1691.link:299168659_0;1691;exit;МОСКОВСКИЙ ВОКЗАЛ;687777.7835107506;6648296.462781727;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23219354;3308.link:160338253_1;3308;entrance;СУВОРОВСКИЙ ПР.;688162.6536986856;6648401.493795439;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10
23219354;3308.link:160338253_1;3308;exit;СУВОРОВСКИЙ ПР.;688162.6536986856;6648401.493795439;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10
23219354;2992.link:143818842_0;2992;entrance;ПОЛТАВСКАЯ УЛ.;688456.2155940982;6648207.278873939;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23219354;2992.link:143818842_0;2992;exit;ПОЛТАВСКАЯ УЛ.;688456.2155940982;6648207.278873939;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23219354;2774.link:143818842_2;2774;entrance;ИСПОЛКОМСКАЯ УЛ.;688744.735144313;6648021.417807173;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
23219354;2774.link:143818842_2;2774;exit;ИСПОЛКОМСКАЯ УЛ.;688744.735144313;6648021.417807173;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
23219354;2089.link:301738020_0;2089;entrance;СТ. МЕТРО "ПЛОЩАДЬ АЛ. НЕВСКОГО";689119.3012036866;6647777.616478926;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14
23219354;2089.link:301738020_0;2089;exit;СТ. МЕТРО "ПЛОЩАДЬ АЛ. НЕВСКОГО";689119.3012036866;6647777.616478926;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14
23219354;3536.link:143868591_0;3536;entrance;УЛ. СТАХАНОВЦЕВ;690458.6953899779;6648302.688262076;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
23219354;3536.link:143868591_0;3536;exit;УЛ. СТАХАНОВЦЕВ;690458.6953899779;6648302.688262076;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
23219354;2083.link:192265916_0;2083;entrance;СТ. МЕТРО "НОВОЧЕРКАССКАЯ";690754.4536435474;6648442.002846782;2;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
23219354;2083.link:192265916_0;2083;exit;СТ. МЕТРО "НОВОЧЕРКАССКАЯ";690754.4536435474;6648442.002846782;2;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
23219354;1925.link:143881926_0;1925;entrance;ПР. ШАУМЯНА, ТЕАТР " БУФФ";691021.5007348729;6648558.995534894;9;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15
23219354;1925.link:143881926_0;1925;exit;ПР. ШАУМЯНА, ТЕАТР " БУФФ";691021.5007348729;6648558.995534894;9;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15
23219354;1538.link:143881926_2;1538;entrance;ЗАНЕВСКИЙ ПР.,З2;691413.9562713506;6648721.4396873135;2;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
23219354;1538.link:143881926_2;1538;exit;ЗАНЕВСКИЙ ПР.,З2;691413.9562713506;6648721.4396873135;2;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
23219354;4195.link:365249853_0;4195;entrance;СТ. МЕТРО "ЛАДОЖСКАЯ";692028.2434719359;6648994.410833402;3;4;0;0;0;4;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20
23219354;4195.link:365249853_0;4195;exit;СТ. МЕТРО "ЛАДОЖСКАЯ";692028.2434719359;6648994.410833402;3;4;0;0;0;4;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20
23219354;1901.link:144655541_0;1901;entrance;УЛ. ПЕРЕДОВИКОВ;693641.0663799851;6650000.83669003;6;10;0;0;0;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25
23219354;1901.link:144655541_0;1901;exit;УЛ. ПЕРЕДОВИКОВ;693641.0663799851;6650000.83669003;6;10;0;0;0;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25
23219354;1846.link:31371305_0;1846;entrance;ПР. КОСЫГИНА,УГ. ИНДУСТРИАЛЬНОГО ПР.;694241.7387449724;6650297.363913238;21;16;0;0;0;12;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64
23219354;1846.link:31371305_0;1846;exit;ПР. КОСЫГИНА,УГ. ИНДУСТРИАЛЬНОГО ПР.;694241.7387449724;6650297.363913238;23;25;0;0;0;21;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84
23219354;1648.link:31371305_1;1648;entrance;ЛЕНСКАЯ УЛ.;694207.7017338249;6649949.365212259;3;2;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8
23219354;1648.link:31371305_1;1648;exit;ЛЕНСКАЯ УЛ.;694207.7017338249;6649949.365212259;2;1;0;0;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10
23219354;22799.link:31381007_1;22799;entrance;РОССИЙСКИЙ ПР., 14;694057.8366605085;6648468.965300303;3;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
23219354;22799.link:31381007_1;22799;exit;РОССИЙСКИЙ ПР., 14;694057.8366605085;6648468.965300303;5;3;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10
23219354;18098.link:370619129_0;18098;entrance;РОССИЙСКИЙ ПР., УГОЛ УЛ. ЛАТЫШСКИХ СТРЕЛКОВ;694028.282619275;6648188.150306919;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
