TransitRouteId;Departure/vehicleRefId;StopDeparture;StopArrival;Passengers
23219354;veh_62_bus;23968.link:528480961_0;1846.link:31371305_0;1
23219354;veh_62_bus;23968.link:528480961_0;18098.link:370619129_0;1
23219354;veh_62_bus;23968.link:528480961_0;2092.link:31396539_0;1
23219354;veh_62_bus;23968.link:528480961_0;4795.link:183816752_0;1
23219354;veh_62_bus;23968.link:528480961_0;4796.link:183816752_2;1
23219354;veh_62_bus;23968.link:528480961_0;18506.link:144880915_3;2
23219354;veh_62_bus;23958.link:190505820_6;2083.link:192265916_0;1
23219354;veh_62_bus;23958.link:190505820_6;1925.link:143881926_0;1
23219354;veh_62_bus;23958.link:190505820_6;1846.link:31371305_0;2
23219354;veh_62_bus;23958.link:190505820_6;22799.link:31381007_1;1
23219354;veh_62_bus;23958.link:190505820_6;4403.link:78633091_0;1
23219354;veh_62_bus;23958.link:190505820_6;18506.link:144880915_3;1
23219354;veh_62_bus;1625.link:441355165_0;1925.link:143881926_0;1
23219354;veh_62_bus;23991.link:178568772_0;1901.link:144655541_0;1
23219354;veh_62_bus;2089.link:301738020_0;1846.link:31371305_0;1
23219354;veh_62_bus;2083.link:192265916_0;1846.link:31371305_0;2
23219354;veh_62_bus;1925.link:143881926_0;1846.link:31371305_0;5
23219354;veh_62_bus;1925.link:143881926_0;18506.link:144880915_3;3
23219354;veh_62_bus;1538.link:143881926_2;1846.link:31371305_0;1
23219354;veh_62_bus;4195.link:365249853_0;1846.link:31371305_0;1
23219354;veh_62_bus;4195.link:365249853_0;2092.link:31396539_0;1
23219354;veh_62_bus;4195.link:365249853_0;18506.link:144880915_3;2
23219354;veh_62_bus;3308.link:160338253_1;18098.link:370619129_0;1
23219354;veh_62_bus;2774.link:143818842_2;18098.link:370619129_0;1
23219354;veh_62_bus;1901.link:144655541_0;18098.link:370619129_0;1
23219354;veh_62_bus;1901.link:144655541_0;3606.link:31396539_1;2
23219354;veh_62_bus;1901.link:144655541_0;4403.link:78633091_0;1
23219354;veh_62_bus;1901.link:144655541_0;18506.link:144880915_3;6
23219354;veh_62_bus;1846.link:31371305_0;2092.link:31396539_0;1
23219354;veh_62_bus;1846.link:31371305_0;3606.link:31396539_1;3
23219354;veh_62_bus;1846.link:31371305_0;4795.link:183816752_0;1
23219354;veh_62_bus;1846.link:31371305_0;4403.link:78633091_0;7
23219354;veh_62_bus;1846.link:31371305_0;18506.link:144880915_3;4
23219354;veh_62_bus;4112.link:143558793_1_r;4403.link:78633091_0;1
23219354;veh_62_bus;1648.link:31371305_1;4403.link:78633091_0;1
23219354;veh_62_bus;1648.link:31371305_1;18506.link:144880915_3;1
23219354;veh_62_bus;18098.link:370619129_0;18506.link:144880915_3;1
23219354;veh_62_bus;2092.link:31396539_0;18506.link:144880915_3;5
23219354;veh_62_bus;4796.link:183816752_2;18506.link:144880915_3;2
23219354;veh_60_bus;2100.link:245456247_0_r;23958.link:190505820_6;3
23219354;veh_60_bus;2100.link:245456247_0_r;3308.link:160338253_1;1
23219354;veh_60_bus;2100.link:245456247_0_r;2089.link:301738020_0;1
23219354;veh_60_bus;2100.link:245456247_0_r;1901.link:144655541_0;2
23219354;veh_60_bus;2916.link:572418415_0_r;23968.link:528480961_0;1
23219354;veh_60_bus;2916.link:572418415_0_r;1538.link:143881926_2;1
23219354;veh_60_bus;2916.link:572418415_0_r;2092.link:31396539_0;2
23219354;veh_60_bus;1695.link:143558785_1;23968.link:528480961_0;2
23219354;veh_60_bus;1695.link:143558785_1;3308.link:160338253_1;2
23219354;veh_60_bus;1695.link:143558785_1;2089.link:301738020_0;1
23219354;veh_60_bus;3287.link:308301794_1;3308.link:160338253_1;1
23219354;veh_60_bus;3287.link:308301794_1;3536.link:143868591_0;1
23219354;veh_60_bus;3287.link:308301794_1;22799.link:31381007_1;1
23219354;veh_60_bus;23968.link:528480961_0;3308.link:160338253_1;1
23219354;veh_60_bus;23968.link:528480961_0;2089.link:301738020_0;1
23219354;veh_60_bus;23968.link:528480961_0;1846.link:31371305_0;3
23219354;veh_60_bus;23991.link:178568772_0;3308.link:160338253_1;4
23219354;veh_60_bus;23991.link:178568772_0;2089.link:301738020_0;3
23219354;veh_60_bus;23991.link:178568772_0;1925.link:143881926_0;1
23219354;veh_60_bus;23991.link:178568772_0;4195.link:365249853_0;1
23219354;veh_60_bus;23991.link:178568772_0;1901.link:144655541_0;1
23219354;veh_60_bus;23991.link:178568772_0;1846.link:31371305_0;2
23219354;veh_60_bus;23991.link:178568772_0;4403.link:78633091_0;1
23219354;veh_60_bus;23991.link:178568772_0;18506.link:144880915_3;2
23219354;veh_60_bus;3271.link:143525636_0;2089.link:301738020_0;1
23219354;veh_60_bus;3271.link:143525636_0;21079.link:265195030_0;1
23219354;veh_60_bus;1709.link:376754063_0;2089.link:301738020_0;1
23219354;veh_60_bus;23958.link:190505820_6;2089.link:301738020_0;5
23219354;veh_60_bus;23958.link:190505820_6;18506.link:144880915_3;1
23219354;veh_60_bus;4112.link:143558793_1_r;3536.link:143868591_0;1
23219354;veh_60_bus;4112.link:143558793_1_r;1846.link:31371305_0;1
23219354;veh_60_bus;4112.link:143558793_1_r;18506.link:144880915_3;2
23219354;veh_60_bus;1625.link:441355165_0;1538.link:143881926_2;1
23219354;veh_60_bus;1625.link:441355165_0;4195.link:365249853_0;1
23219354;veh_60_bus;1625.link:441355165_0;1901.link:144655541_0;2
23219354;veh_60_bus;1625.link:441355165_0;1846.link:31371305_0;8
23219354;veh_60_bus;1625.link:441355165_0;1648.link:31371305_1;1
23219354;veh_60_bus;1625.link:441355165_0;22799.link:31381007_1;3
23219354;veh_60_bus;1625.link:441355165_0;2092.link:31396539_0;2
23219354;veh_60_bus;1625.link:441355165_0;4795.link:183816752_0;1
23219354;veh_60_bus;1625.link:441355165_0;4796.link:183816752_2;2
23219354;veh_60_bus;1625.link:441355165_0;4403.link:78633091_0;2
23219354;veh_60_bus;1625.link:441355165_0;18506.link:144880915_3;13
23219354;veh_60_bus;3308.link:160338253_1;4195.link:365249853_0;1
23219354;veh_60_bus;3308.link:160338253_1;1901.link:144655541_0;1
23219354;veh_60_bus;3308.link:160338253_1;1846.link:31371305_0;2
23219354;veh_60_bus;3308.link:160338253_1;2092.link:31396539_0;1
23219354;veh_60_bus;3308.link:160338253_1;4795.link:183816752_0;2
23219354;veh_60_bus;3308.link:160338253_1;18506.link:144880915_3;2
23219354;veh_60_bus;2089.link:301738020_0;1846.link:31371305_0;1
23219354;veh_60_bus;2089.link:301738020_0;1648.link:31371305_1;1
23219354;veh_60_bus;2089.link:301738020_0;22799.link:31381007_1;1
23219354;veh_60_bus;2089.link:301738020_0;18098.link:370619129_0;1
23219354;veh_60_bus;2089.link:301738020_0;2092.link:31396539_0;4
23219354;veh_60_bus;2089.link:301738020_0;4403.link:78633091_0;1
23219354;veh_60_bus;2089.link:301738020_0;18506.link:144880915_3;4
23219354;veh_60_bus;3536.link:143868591_0;1846.link:31371305_0;1
23219354;veh_60_bus;3536.link:143868591_0;18506.link:144880915_3;1
23219354;veh_60_bus;1925.link:143881926_0;1846.link:31371305_0;1
23219354;veh_60_bus;1538.link:143881926_2;1846.link:31371305_0;2
23219354;veh_60_bus;4195.link:365249853_0;1846.link:31371305_0;2
23219354;veh_60_bus;4195.link:365249853_0;18506.link:144880915_3;1
23219354;veh_60_bus;1691.link:299168659_0;2092.link:31396539_0;1
23219354;veh_60_bus;1691.link:299168659_0;4403.link:78633091_0;2
23219354;veh_60_bus;1691.link:299168659_0;21079.link:265195030_0;1
23219354;veh_60_bus;1691.link:299168659_0;18506.link:144880915_3;3
23219354;veh_60_bus;1846.link:31371305_0;2092.link:31396539_0;2
23219354;veh_60_bus;1846.link:31371305_0;4795.link:183816752_0;1
23219354;veh_60_bus;1846.link:31371305_0;4796.link:183816752_2;2
23219354;veh_60_bus;1846.link:31371305_0;4403.link:78633091_0;5
23219354;veh_60_bus;1846.link:31371305_0;21079.link:265195030_0;2
23219354;veh_60_bus;1846.link:31371305_0;18506.link:144880915_3;9
23219354;veh_60_bus;1648.link:31371305_1;2092.link:31396539_0;1
23219354;veh_60_bus;1648.link:31371305_1;4403.link:78633091_0;1
23219354;veh_60_bus;1648.link:31371305_1;18506.link:144880915_3;1
23219354;veh_60_bus;1901.link:144655541_0;4796.link:183816752_2;1
23219354;veh_60_bus;1901.link:144655541_0;18506.link:144880915_3;5
23219354;veh_60_bus;2063.link:159746240_0;18506.link:144880915_3;1
23219354;veh_60_bus;22799.link:31381007_1;18506.link:144880915_3;3
23219354;veh_60_bus;18098.link:370619129_0;18506.link:144880915_3;1
23219354;veh_60_bus;2092.link:31396539_0;18506.link:144880915_3;6
23219354;veh_60_bus;3606.link:31396539_1;18506.link:144880915_3;1
23219354;veh_60_bus;4795.link:183816752_0;18506.link:144880915_3;1
23219354;veh_61_bus;4302.link:321360963_0;2916.link:572418415_0_r;1
23219354;veh_61_bus;4302.link:321360963_0;23958.link:190505820_6;2
23219354;veh_61_bus;4302.link:321360963_0;1925.link:143881926_0;1
23219354;veh_61_bus;4302.link:321360963_0;18506.link:144880915_3;1
23219354;veh_61_bus;3271.link:143525636_0;2916.link:572418415_0_r;2
23219354;veh_61_bus;3271.link:143525636_0;2562.link:218475447_0_r;1
23219354;veh_61_bus;3271.link:143525636_0;23968.link:528480961_0;4
23219354;veh_61_bus;3271.link:143525636_0;1925.link:143881926_0;1
23219354;veh_61_bus;3271.link:143525636_0;1538.link:143881926_2;2
23219354;veh_61_bus;3271.link:143525636_0;4195.link:365249853_0;5
23219354;veh_61_bus;3271.link:143525636_0;1901.link:144655541_0;3
23219354;veh_61_bus;3271.link:143525636_0;1846.link:31371305_0;3
23219354;veh_61_bus;3271.link:143525636_0;22799.link:31381007_1;1
23219354;veh_61_bus;3271.link:143525636_0;18098.link:370619129_0;1
23219354;veh_61_bus;3271.link:143525636_0;2092.link:31396539_0;2
23219354;veh_61_bus;3271.link:143525636_0;3606.link:31396539_1;1
23219354;veh_61_bus;3271.link:143525636_0;4796.link:183816752_2;1
23219354;veh_61_bus;3271.link:143525636_0;4403.link:78633091_0;4
23219354;veh_61_bus;3271.link:143525636_0;18506.link:144880915_3;11
23219354;veh_61_bus;2063.link:159746240_0;2562.link:218475447_0_r;2
23219354;veh_61_bus;2063.link:159746240_0;2100.link:245456247_0_r;5
23219354;veh_61_bus;2063.link:159746240_0;23968.link:528480961_0;1
23219354;veh_61_bus;2063.link:159746240_0;3536.link:143868591_0;1
23219354;veh_61_bus;2063.link:159746240_0;2083.link:192265916_0;2
23219354;veh_61_bus;2063.link:159746240_0;1925.link:143881926_0;2
23219354;veh_61_bus;2063.link:159746240_0;4195.link:365249853_0;2
23219354;veh_61_bus;2063.link:159746240_0;1901.link:144655541_0;2
23219354;veh_61_bus;2063.link:159746240_0;1846.link:31371305_0;5
23219354;veh_61_bus;2063.link:159746240_0;1648.link:31371305_1;1
23219354;veh_61_bus;2063.link:159746240_0;18098.link:370619129_0;2
23219354;veh_61_bus;2063.link:159746240_0;2092.link:31396539_0;2
23219354;veh_61_bus;2063.link:159746240_0;3606.link:31396539_1;1
23219354;veh_61_bus;2063.link:159746240_0;4796.link:183816752_2;1
23219354;veh_61_bus;2063.link:159746240_0;4403.link:78633091_0;2
23219354;veh_61_bus;2063.link:159746240_0;18506.link:144880915_3;12
23219354;veh_61_bus;2916.link:572418415_0_r;2100.link:245456247_0_r;3
23219354;veh_61_bus;2100.link:245456247_0_r;2083.link:192265916_0;1
23219354;veh_61_bus;2100.link:245456247_0_r;4195.link:365249853_0;1
23219354;veh_61_bus;2100.link:245456247_0_r;1846.link:31371305_0;1
23219354;veh_61_bus;2100.link:245456247_0_r;2092.link:31396539_0;1
23219354;veh_61_bus;2100.link:245456247_0_r;18506.link:144880915_3;4
23219354;veh_61_bus;23968.link:528480961_0;2083.link:192265916_0;2
23219354;veh_61_bus;23968.link:528480961_0;4195.link:365249853_0;1
23219354;veh_61_bus;23968.link:528480961_0;4403.link:78633091_0;1
23219354;veh_61_bus;23968.link:528480961_0;18506.link:144880915_3;1
23219354;veh_61_bus;23958.link:190505820_6;1538.link:143881926_2;1
23219354;veh_61_bus;23958.link:190505820_6;18506.link:144880915_3;1
23219354;veh_61_bus;2562.link:218475447_0_r;1901.link:144655541_0;1
23219354;veh_61_bus;2562.link:218475447_0_r;2092.link:31396539_0;1
23219354;veh_61_bus;2562.link:218475447_0_r;18506.link:144880915_3;1
23219354;veh_61_bus;3536.link:143868591_0;1846.link:31371305_0;1
23219354;veh_61_bus;1538.link:143881926_2;1846.link:31371305_0;1
23219354;veh_61_bus;1538.link:143881926_2;18506.link:144880915_3;2
23219354;veh_61_bus;4195.link:365249853_0;1846.link:31371305_0;4
23219354;veh_61_bus;4195.link:365249853_0;4796.link:183816752_2;1
23219354;veh_61_bus;4195.link:365249853_0;4403.link:78633091_0;2
23219354;veh_61_bus;4195.link:365249853_0;18506.link:144880915_3;2
23219354;veh_61_bus;1925.link:143881926_0;18098.link:370619129_0;1
23219354;veh_61_bus;1925.link:143881926_0;4403.link:78633091_0;1
23219354;veh_61_bus;1925.link:143881926_0;18506.link:144880915_3;2
23219354;veh_61_bus;1901.link:144655541_0;18098.link:370619129_0;1
23219354;veh_61_bus;1901.link:144655541_0;2092.link:31396539_0;1
23219354;veh_61_bus;1901.link:144655541_0;4403.link:78633091_0;1
23219354;veh_61_bus;1901.link:144655541_0;18506.link:144880915_3;3
23219354;veh_61_bus;1846.link:31371305_0;2092.link:31396539_0;3
23219354;veh_61_bus;1846.link:31371305_0;3606.link:31396539_1;2
23219354;veh_61_bus;1846.link:31371305_0;4403.link:78633091_0;6
23219354;veh_61_bus;1846.link:31371305_0;18506.link:144880915_3;4
23219354;veh_61_bus;1648.link:31371305_1;3606.link:31396539_1;1
23219354;veh_61_bus;2083.link:192265916_0;18506.link:144880915_3;5
23219354;veh_61_bus;22799.link:31381007_1;18506.link:144880915_3;1
23219354;veh_61_bus;18098.link:370619129_0;18506.link:144880915_3;1
23219354;veh_61_bus;2092.link:31396539_0;18506.link:144880915_3;1
23216162;veh_28_bus;3104.link:181364114_0;3258.link:100444295_0;1
23216162;veh_28_bus;3104.link:181364114_0;4493.link:156494618_0;1
23216162;veh_28_bus;4662.link:198568143_0;1333.link:528751502_0_r;2
23216162;veh_28_bus;4662.link:198568143_0;4493.link:156494618_0;3
23216162;veh_28_bus;4662.link:198568143_0;23958.link:190505820_6;4
23216162;veh_28_bus;4662.link:198568143_0;22994.link:528480961_0;2
23216162;veh_28_bus;4662.link:198568143_0;1340.link:321360989_1;1
23216162;veh_28_bus;18590.link:411606692_1_r;4492.link:930255_0;1
23216162;veh_28_bus;18590.link:411606692_1_r;1574.link:400894475_0;1
23216162;veh_28_bus;18590.link:411606692_1_r;4493.link:156494618_0;2
23216162;veh_28_bus;18590.link:411606692_1_r;18077.link:303807439_0;1
23216162;veh_28_bus;18590.link:411606692_1_r;1477.link:237296237_0;1
23216162;veh_28_bus;18590.link:411606692_1_r;3271.link:143525636_0;1
23216162;veh_28_bus;18590.link:411606692_1_r;1709.link:376754063_0;1
23216162;veh_28_bus;18590.link:411606692_1_r;22994.link:528480961_0;1
23216162;veh_28_bus;18590.link:411606692_1_r;23989.link:178568774_0;2
23216162;veh_28_bus;3258.link:100444295_0;4493.link:156494618_0;1
23216162;veh_28_bus;3258.link:100444295_0;18106.link:172948680_0;1
23216162;veh_28_bus;3258.link:100444295_0;3271.link:143525636_0;1
23216162;veh_28_bus;1574.link:400894475_0;19096.link:31387542_0_r;1
23216162;veh_28_bus;1574.link:400894475_0;1477.link:237296237_0;3
23216162;veh_28_bus;1574.link:400894475_0;3271.link:143525636_0;1
23216162;veh_28_bus;1574.link:400894475_0;23989.link:178568774_0;3
23216162;veh_28_bus;24398.link:411606692_0_r;18106.link:172948680_0;1
23216162;veh_28_bus;24398.link:411606692_0_r;23958.link:190505820_6;3
23216162;veh_28_bus;24398.link:411606692_0_r;22994.link:528480961_0;4
23216162;veh_28_bus;2394.link:156494601_0;18109.link:174930516_0;1
23216162;veh_28_bus;2394.link:156494601_0;18594.link:31370028_0_r;2
23216162;veh_28_bus;2394.link:156494601_0;1477.link:237296237_0;4
23216162;veh_28_bus;2394.link:156494601_0;1670.link:143519879_0;2
23216162;veh_28_bus;4492.link:930255_0;18077.link:303807439_0;1
23216162;veh_28_bus;4492.link:930255_0;18594.link:31370028_0_r;1
23216162;veh_28_bus;4492.link:930255_0;1477.link:237296237_0;2
23216162;veh_28_bus;4492.link:930255_0;1670.link:143519879_0;1
23216162;veh_28_bus;4492.link:930255_0;23989.link:178568774_0;1
23216162;veh_28_bus;4664.link:528751518_1_r;1477.link:237296237_0;2
23216162;veh_28_bus;4664.link:528751518_1_r;23958.link:190505820_6;2
23216162;veh_28_bus;18592.link:437528022_1;1477.link:237296237_0;2
23216162;veh_28_bus;18592.link:437528022_1;3271.link:143525636_0;1
23216162;veh_28_bus;18592.link:437528022_1;23958.link:190505820_6;1
23216162;veh_28_bus;18592.link:437528022_1;1340.link:321360989_1;1
23216162;veh_28_bus;4493.link:156494618_0;1477.link:237296237_0;3
23216162;veh_28_bus;4493.link:156494618_0;23989.link:178568774_0;1
23216162;veh_28_bus;3348.link:156494601_0;3271.link:143525636_0;1
23216162;veh_28_bus;18077.link:303807439_0;3271.link:143525636_0;1
23216162;veh_28_bus;18077.link:303807439_0;23958.link:190505820_6;1
23216162;veh_28_bus;19096.link:31387542_0_r;2063.link:159746240_0;3
23216162;veh_28_bus;19096.link:31387542_0_r;2100.link:245456247_0_r;2
23216162;veh_28_bus;19096.link:31387542_0_r;1695.link:143558785_1;1
23216162;veh_28_bus;19096.link:31387542_0_r;23958.link:190505820_6;8
23216162;veh_28_bus;19096.link:31387542_0_r;3287.link:308301794_1;1
23216162;veh_28_bus;19096.link:31387542_0_r;22994.link:528480961_0;9
23216162;veh_28_bus;19096.link:31387542_0_r;23989.link:178568774_0;2
23216162;veh_28_bus;1477.link:237296237_0;2562.link:218475447_0_r;2
23216162;veh_28_bus;1477.link:237296237_0;23958.link:190505820_6;2
23216162;veh_28_bus;1477.link:237296237_0;22994.link:528480961_0;4
23216162;veh_28_bus;1477.link:237296237_0;4759.link:121644221_0;1
23216162;veh_28_bus;1477.link:237296237_0;3301.link:159265378_2;1
23216162;veh_28_bus;1477.link:237296237_0;3509.link:183793918_0;2
23216162;veh_28_bus;1477.link:237296237_0;1424.link:331468561_0;1
23216162;veh_28_bus;1477.link:237296237_0;24561.link:417333925_0;1
23216162;veh_28_bus;1477.link:237296237_0;22025.link:417333934_0;1
23216162;veh_28_bus;1477.link:237296237_0;1417.link:31396164_0;1
23216162;veh_28_bus;1477.link:237296237_0;1939.link:140956752_0;1
23216162;veh_28_bus;18106.link:172948680_0;1709.link:376754063_0;1
23216162;veh_28_bus;18106.link:172948680_0;23958.link:190505820_6;1
23216162;veh_28_bus;1333.link:528751502_0_r;23958.link:190505820_6;1
23216162;veh_28_bus;1333.link:528751502_0_r;23989.link:178568774_0;1
23216162;veh_28_bus;1670.link:143519879_0;23958.link:190505820_6;1
23216162;veh_28_bus;1670.link:143519879_0;3509.link:183793918_0;2
23216162;veh_28_bus;4663.link:528751504_0_r;22994.link:528480961_0;2
23216162;veh_28_bus;18109.link:174930516_0;22994.link:528480961_0;1
23216162;veh_28_bus;18594.link:31370028_0_r;22994.link:528480961_0;3
23216162;veh_28_bus;3287.link:308301794_1;2789.link:243143_0;1
23216162;veh_28_bus;3287.link:308301794_1;3609.link:pt_3609;1
23216162;veh_28_bus;3287.link:308301794_1;2385.link:158898056_0;1
23216162;veh_28_bus;3287.link:308301794_1;1417.link:31396164_0;2
23216162;veh_28_bus;2063.link:159746240_0;3609.link:pt_3609;1
23216162;veh_28_bus;2063.link:159746240_0;3509.link:183793918_0;1
23216162;veh_28_bus;2063.link:159746240_0;25145.link:8145664_0;1
23216162;veh_28_bus;23989.link:178568774_0;3609.link:pt_3609;1
23216162;veh_28_bus;23989.link:178568774_0;3509.link:183793918_0;5
