TransitRouteId;Departure/vehicleRefId;StopDeparture;DepartureTime;StopArrival;ArrivalTime;Passengers
011c2b62-4295-414e-903e-3a0ee25c3319;pt_49;0b76dec4-1e51-437f-bbd1-f8412aec2f16;2537.0;094d7190-fa24-4aeb-96af-dc27bfaa1474;2580.0;38
011c2b62-4295-414e-903e-3a0ee25c3319;pt_49;094d7190-fa24-4aeb-96af-dc27bfaa1474;2580.0;10df60d3-5968-4d36-a276-9c17ff624c19;2586.0;38
011c2b62-4295-414e-903e-3a0ee25c3319;pt_49;10df60d3-5968-4d36-a276-9c17ff624c19;2586.0;02fbc122-f0d1-4f32-b15c-cd75a479b096;2592.0;38
011c2b62-4295-414e-903e-3a0ee25c3319;pt_49;02fbc122-f0d1-4f32-b15c-cd75a479b096;2592.0;73342d69-e43a-4ef0-b0e8-1c862cfb795c;2741.0;38
011c2b62-4295-414e-903e-3a0ee25c3319;pt_49;73342d69-e43a-4ef0-b0e8-1c862cfb795c;2748.0;12604c9e-1641-441d-86c9-ab4cb957ffcb;2839.0;30
011c2b62-4295-414e-903e-3a0ee25c3319;pt_49;12604c9e-1641-441d-86c9-ab4cb957ffcb;2849.0;37096274-335d-40fb-924e-229d2cedffd2;2946.0;15
011c2b62-4295-414e-903e-3a0ee25c3319;pt_60;4ee91bf8-746a-48de-a915-7550d346adea;19803.0;32b6a0a0-cea7-4934-9a78-9e4c6c140710;19908.0;1
011c2b62-4295-414e-903e-3a0ee25c3319;pt_60;32b6a0a0-cea7-4934-9a78-9e4c6c140710;19911.0;37862d50-49c1-4f1e-b16a-e3cf78c82f5f;20105.0;3
011c2b62-4295-414e-903e-3a0ee25c3319;pt_60;37862d50-49c1-4f1e-b16a-e3cf78c82f5f;20108.0;2a37304b-81c4-4e41-9a3b-467a1de2dfa6;20427.0;2
011c2b62-4295-414e-903e-3a0ee25c3319;pt_60;2a37304b-81c4-4e41-9a3b-467a1de2dfa6;20438.0;5cbf9761-3e26-47a9-81bd-da17bfca1ba1;21055.0;20
011c2b62-4295-414e-903e-3a0ee25c3319;pt_60;5cbf9761-3e26-47a9-81bd-da17bfca1ba1;21055.0;216b70e3-87b9-4ebf-bf59-94578e83d1aa;21218.0;20
011c2b62-4295-414e-903e-3a0ee25c3319;pt_60;216b70e3-87b9-4ebf-bf59-94578e83d1aa;21221.0;5b8c81ba-7eca-4fbe-843d-29c2a71fd76f;21264.0;20
011c2b62-4295-414e-903e-3a0ee25c3319;pt_60;5b8c81ba-7eca-4fbe-843d-29c2a71fd76f;21267.0;38616a13-3b60-4091-84f3-76c9b98823a5;21293.0;19
011c2b62-4295-414e-903e-3a0ee25c3319;pt_60;38616a13-3b60-4091-84f3-76c9b98823a5;21296.0;2649d236-0182-4c41-bb53-3e974f6da5a2;21377.0;18
