ITERATION	avg. Average Leg distance	avg. Average Trip distance
0	5371.341434699274	13304.94844844677	
1	5371.341434699274	13304.94844844677	
2	5371.341434699274	13304.94844844677	
3	5371.341434699274	13304.94844844677	
4	5371.341434699274	13304.94844844677	
5	5371.341434699274	13304.94844844677	
6	5371.341434699274	13304.94844844677	
7	5371.341434699274	13304.94844844677	
8	5371.341434699274	13304.94844844677	
9	5371.341434699274	13304.94844844677	
10	5371.341434699274	13304.94844844677	
