TransitRouteId;Departure/vehicleRefId;StopDeparture;DepartureTime;StopArrival;ArrivalTime;Passengers
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_228;06d6f22a-51fd-4113-bba7-a5634e6ce96e;20007.0;16c8d4c0-69a2-4966-8df7-21f6ffc6d438;20096.0;41
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_228;16c8d4c0-69a2-4966-8df7-21f6ffc6d438;20099.0;8a96ff80-f7c5-4c97-b555-4c4c85e63cd0;20140.0;42
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_228;8a96ff80-f7c5-4c97-b555-4c4c85e63cd0;20140.0;38bec0da-8214-414c-b3d5-081400e8dce1;20180.0;42
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_228;38bec0da-8214-414c-b3d5-081400e8dce1;20183.0;47a4542f-b21a-49e7-930d-10b55f5d4381;20224.0;44
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_228;47a4542f-b21a-49e7-930d-10b55f5d4381;20224.0;560cc086-1f75-480a-882f-f654b45ed737;20245.0;44
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_228;560cc086-1f75-480a-882f-f654b45ed737;20248.0;0740b919-defd-4c78-9250-261d6471ecfb;20412.0;43
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_228;0740b919-defd-4c78-9250-261d6471ecfb;20415.0;5aa24f61-237e-4ec9-a9b1-b5d7f2dbf1dc;20685.0;41
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_228;5aa24f61-237e-4ec9-a9b1-b5d7f2dbf1dc;20690.0;58370cee-4e75-42b2-ab4b-c158fbe140bc;20803.0;41
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_228;58370cee-4e75-42b2-ab4b-c158fbe140bc;20809.0;ecc28bbe-dc60-42a1-8c30-7d2324757ef3;20904.0;36
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_228;ecc28bbe-dc60-42a1-8c30-7d2324757ef3;20909.0;2838fc78-9594-4b6b-86c4-cff56c596866;21204.0;35
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_228;2838fc78-9594-4b6b-86c4-cff56c596866;21215.0;565cea36-41e8-4e44-bc7b-356271c35a4c;21288.0;20
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_228;565cea36-41e8-4e44-bc7b-356271c35a4c;21291.0;a95802e5-2908-4f62-9e52-caeca9ddc5b4;21755.0;19
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_228;a95802e5-2908-4f62-9e52-caeca9ddc5b4;21759.0;912c0707-ec72-4956-b8a9-ff801f83a87d;21841.0;15
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_228;912c0707-ec72-4956-b8a9-ff801f83a87d;21841.0;2dc119b4-ee2b-4134-b521-97fcb7db2b12;21871.0;15
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_228;2dc119b4-ee2b-4134-b521-97fcb7db2b12;21871.0;5f9e8b7a-958f-4e45-8c20-4a76b464e58c;21921.0;15
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_228;5f9e8b7a-958f-4e45-8c20-4a76b464e58c;21924.0;25549f6d-f61a-4506-aa8f-9f5c19daede0;22041.0;14
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_228;25549f6d-f61a-4506-aa8f-9f5c19daede0;22044.0;61cf245d-eb36-43f5-8e3f-2c33fcc9a8a2;22075.0;12
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_228;61cf245d-eb36-43f5-8e3f-2c33fcc9a8a2;22078.0;3db4a004-054b-4885-82ef-9b6c132de667;22108.0;11
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_228;3db4a004-054b-4885-82ef-9b6c132de667;22111.0;53461b44-1e97-4109-a5eb-f354ec52e947;22139.0;10
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_228;53461b44-1e97-4109-a5eb-f354ec52e947;22143.0;8943abcb-0649-47c3-9c73-ccc346614ebb;22168.0;8
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_228;8943abcb-0649-47c3-9c73-ccc346614ebb;22173.0;4489daf8-e647-4631-a2b9-03014b8f2d37;22357.0;2
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_228;4489daf8-e647-4631-a2b9-03014b8f2d37;22360.0;07c93f33-2b4c-4e94-b2d9-8a30553e0bee;22456.0;1
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_227;8e2de142-4c11-47e0-bd6d-332e0d7fda2e;18028.0;a9fd458e-16ba-4a69-bea1-fc43c3e3fb22;18033.0;51
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_227;a9fd458e-16ba-4a69-bea1-fc43c3e3fb22;18033.0;06d6f22a-51fd-4113-bba7-a5634e6ce96e;18208.0;51
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_227;06d6f22a-51fd-4113-bba7-a5634e6ce96e;18212.0;16c8d4c0-69a2-4966-8df7-21f6ffc6d438;18301.0;54
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_227;16c8d4c0-69a2-4966-8df7-21f6ffc6d438;18304.0;8a96ff80-f7c5-4c97-b555-4c4c85e63cd0;18345.0;56
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_227;8a96ff80-f7c5-4c97-b555-4c4c85e63cd0;18345.0;38bec0da-8214-414c-b3d5-081400e8dce1;18385.0;56
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_227;38bec0da-8214-414c-b3d5-081400e8dce1;18388.0;47a4542f-b21a-49e7-930d-10b55f5d4381;18429.0;58
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_227;47a4542f-b21a-49e7-930d-10b55f5d4381;18432.0;560cc086-1f75-480a-882f-f654b45ed737;18453.0;59
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_227;560cc086-1f75-480a-882f-f654b45ed737;18456.0;0740b919-defd-4c78-9250-261d6471ecfb;18620.0;57
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_227;0740b919-defd-4c78-9250-261d6471ecfb;18624.0;5aa24f61-237e-4ec9-a9b1-b5d7f2dbf1dc;18894.0;56
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_227;5aa24f61-237e-4ec9-a9b1-b5d7f2dbf1dc;18900.0;58370cee-4e75-42b2-ab4b-c158fbe140bc;19013.0;51
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_227;58370cee-4e75-42b2-ab4b-c158fbe140bc;19021.0;ecc28bbe-dc60-42a1-8c30-7d2324757ef3;19116.0;57
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_227;ecc28bbe-dc60-42a1-8c30-7d2324757ef3;19122.0;2838fc78-9594-4b6b-86c4-cff56c596866;19417.0;54
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_227;2838fc78-9594-4b6b-86c4-cff56c596866;19438.0;565cea36-41e8-4e44-bc7b-356271c35a4c;19511.0;27
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_227;565cea36-41e8-4e44-bc7b-356271c35a4c;19515.0;a95802e5-2908-4f62-9e52-caeca9ddc5b4;19979.0;24
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_227;a95802e5-2908-4f62-9e52-caeca9ddc5b4;19982.0;912c0707-ec72-4956-b8a9-ff801f83a87d;20064.0;23
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_227;912c0707-ec72-4956-b8a9-ff801f83a87d;20067.0;2dc119b4-ee2b-4134-b521-97fcb7db2b12;20097.0;22
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_227;2dc119b4-ee2b-4134-b521-97fcb7db2b12;20097.0;5f9e8b7a-958f-4e45-8c20-4a76b464e58c;20147.0;22
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_227;5f9e8b7a-958f-4e45-8c20-4a76b464e58c;20150.0;25549f6d-f61a-4506-aa8f-9f5c19daede0;20267.0;22
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;pt_227;25549f6d-f61a-4506-aa8f-9f5c19daede0;20270.0;61cf245d-eb36-43f5-8e3f-2c33fcc9a8a2;20301.0;20
