TransitRouteId;StopId;Id;Direction;Name;x;y;h0;h1;h2;h3;h4;h5;h6;h7;h8;h9;h10;h11;h12;h13;h14;h15;h16;h17;h18;h19;h20;h21;h22;h23;Day
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;53461b44-1e97-4109-a5eb-f354ec52e947;53461b44-1e97-4109-a5eb-f354ec52e947;entrance;;691872.3269382063;6625494.400755928;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;53461b44-1e97-4109-a5eb-f354ec52e947;53461b44-1e97-4109-a5eb-f354ec52e947;exit;;691872.3269382063;6625494.400755928;1;6;7;3;2;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;8943abcb-0649-47c3-9c73-ccc346614ebb;8943abcb-0649-47c3-9c73-ccc346614ebb;entrance;;691962.0787504159;6625450.717722687;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;8943abcb-0649-47c3-9c73-ccc346614ebb;8943abcb-0649-47c3-9c73-ccc346614ebb;exit;;691962.0787504159;6625450.717722687;5;20;10;12;13;14;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;4489daf8-e647-4631-a2b9-03014b8f2d37;4489daf8-e647-4631-a2b9-03014b8f2d37;entrance;;692980.9986575317;6625466.830517937;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;4489daf8-e647-4631-a2b9-03014b8f2d37;4489daf8-e647-4631-a2b9-03014b8f2d37;exit;;692980.9986575317;6625466.830517937;2;17;11;14;6;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;07c93f33-2b4c-4e94-b2d9-8a30553e0bee;07c93f33-2b4c-4e94-b2d9-8a30553e0bee;entrance;;692710.9986575317;6626150.830517937;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3cf4c548-ed1e-4a7b-bbdc-afb4863d4e0d;07c93f33-2b4c-4e94-b2d9-8a30553e0bee;07c93f33-2b4c-4e94-b2d9-8a30553e0bee;exit;;692710.9986575317;6626150.830517937;1;4;5;3;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19
e3ab358b-d44b-4934-af8d-7f379b42b6ac;0f6ab5c1-f734-4465-b671-22875d5e9d58;0f6ab5c1-f734-4465-b671-22875d5e9d58;entrance;;694057.8366605082;6648468.965300303;14;17;24;11;12;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90
e3ab358b-d44b-4934-af8d-7f379b42b6ac;0f6ab5c1-f734-4465-b671-22875d5e9d58;0f6ab5c1-f734-4465-b671-22875d5e9d58;exit;;694057.8366605082;6648468.965300303;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
e3ab358b-d44b-4934-af8d-7f379b42b6ac;03270442-b771-4517-a98f-3501060d688f;03270442-b771-4517-a98f-3501060d688f;entrance;;694072.8210935377;6648283.874198399;6;11;15;16;15;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74
e3ab358b-d44b-4934-af8d-7f379b42b6ac;03270442-b771-4517-a98f-3501060d688f;03270442-b771-4517-a98f-3501060d688f;exit;;694072.8210935377;6648283.874198399;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
e3ab358b-d44b-4934-af8d-7f379b42b6ac;2b3a7460-9160-4917-b576-8dc4d6401a1c;2b3a7460-9160-4917-b576-8dc4d6401a1c;entrance;;694245.8563537707;6649483.549609501;2;13;9;8;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42
e3ab358b-d44b-4934-af8d-7f379b42b6ac;2b3a7460-9160-4917-b576-8dc4d6401a1c;2b3a7460-9160-4917-b576-8dc4d6401a1c;exit;;694245.8563537707;6649483.549609501;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
e3ab358b-d44b-4934-af8d-7f379b42b6ac;1af4df31-17b6-463e-b808-b6ffe2f1d8dc;1af4df31-17b6-463e-b808-b6ffe2f1d8dc;entrance;;694201.1990184366;6649540.6694543855;1;5;5;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15
e3ab358b-d44b-4934-af8d-7f379b42b6ac;1af4df31-17b6-463e-b808-b6ffe2f1d8dc;1af4df31-17b6-463e-b808-b6ffe2f1d8dc;exit;;694201.1990184366;6649540.6694543855;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
e3ab358b-d44b-4934-af8d-7f379b42b6ac;11b2f5ef-7c86-43a3-8376-7e2f5005ca41;11b2f5ef-7c86-43a3-8376-7e2f5005ca41;entrance;;694239.568494713;6650301.377935248;9;18;9;9;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53
e3ab358b-d44b-4934-af8d-7f379b42b6ac;11b2f5ef-7c86-43a3-8376-7e2f5005ca41;11b2f5ef-7c86-43a3-8376-7e2f5005ca41;exit;;694239.568494713;6650301.377935248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
e3ab358b-d44b-4934-af8d-7f379b42b6ac;025c03dd-0573-4972-9260-f594d4d17e57;025c03dd-0573-4972-9260-f594d4d17e57;entrance;;694076.6244949867;6650739.0989469895;7;8;4;5;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32
